username,time,text,tags,latitude,longitude,location
@aljoumhouria,Oct 6,"تَشابه مخيف بين وباء 1918 وجائحة كورونا
https://aljoumhouria.com/ar/news/557154",[],33.894204,35.485805,Beirut
@christine_sliba,Oct 6,"Replying to 
@L_A_Baker",[],33.894204,35.485805,Beirut
@lebanesepress,Oct 6,COVID-19 vaccine may be ready by year-end: WHO's Tedros https://dailystar.com.lb/News/World/2020/Oct-06/512745-covid-19-vaccine-may-be-ready-by-year-end-whos-tedros.ashx?utm_source=dlvr.it&utm_medium=twitter…,[],33.894204,35.485805,Beirut
@jarasscoop,Oct 6,"وسم موقع تويتر منذ دقائق إحدى تغريدات الرئيس الأمريكي، دونالد ترامب، بعلامة تحذير تدعو القراء إلى تدقيق المعلومات الوادرة فيها لأنها ""انتهكت قوانين تويتر بشأن نشر معلومات مضللة ومن المحتمل أن تكون ضارة تتعلق بـ #Covid_19.",['#Covid_19'],33.894204,35.485805,Beirut
@AnbaaOnline,Oct 6,"الأرجنتين تسجل رقما ""مرعبا"" بإصابات كورونا",[],33.894204,35.485805,Beirut
@youssefbouferra,Oct 6,"Replying to 
@PMalychef
 and 
@firstaidteam",[],33.894204,35.485805,Beirut
@EkherElAkhbar,Oct 6,بلدة #كوسبا مقفلة بدءا من يوم غد بسبب #كورونا,"['#كورونا', '#كوسبا']",33.894204,35.485805,Beirut
@LebanesePolitco,Oct 6,لبنان يستنسخ أربعة نماذج https://lebanesepolitico.com/2020/10/%d9%84%d8%a8%d9%86%d8%a7%d9%86-%d9%8a%d8%b3%d8%aa%d9%86%d8%b3%d8%ae-%d8%a3%d8%b1%d8%a8%d8%b9%d8%a9-%d9%86%d9%85%d8%a7%d8%b0%d8%ac… تبدي أوساط تشاؤما شدیدا حیال مستقبل الوضع في لبنان واتجاھاته في المرحلة المقبلة، وتتوقع أن یتجه صحیا الى “النموذج الإیطالي” (إرتفاع الإصابات من وباء “كورونا” وحالات الوفاة ووصول المستشفیات الى أقصى طاقتھا الإستیعابیة وانھیار...,[],33.894204,35.485805,Beirut
@nabilnajd,Oct 6,Best practices in crisis communications during COVID-19 http://dlvr.it/Rj3t7J,[],33.894204,35.485805,Beirut
@lnicolasr,Oct 6,إصابة #ترامب ب #كورونا : هل تخدم حملته الانتخابيّة؟,"['#ترامب', '#كورونا']",33.894204,35.485805,Beirut
@ASD2391989,Oct 6,"تويتر بيعرف ان #ترامب عم يحكي معلومات مغلوطة وتاركهم لأن بظن في ناس مهتمة تسمع شو حكي 
  #Covid_19","['#ترامب', '#Covid_19']",33.894204,35.485805,Beirut
@MohamadHoujeij,Oct 6,ما فيك تنزل بوست انو الوضع بالطوارئ بالأمس إيطالي جراء كورونا و اليوم بمرق انا من نفس الطوارئ بلاقي الوضع صيني. يا ريت نعطي صورة صحيحة. يعني السيناريو الإيطالي ما بيجي يوم اي و يوم لاء او بس بالليل,[],33.894204,35.485805,Beirut
@DaliaDayekh,Oct 6,"Replying to 
@lieaEbony",[],33.894204,35.485805,Beirut
@AndreDagher1,Oct 6,"أعلن المدير العام لمنظمة الصحة العالميّة، تيدروس أدهنوم غيبريسوس، أن العالم قد يحصل على لقاح جاهز ضد فيروس كورونا المستجد حتى نهاية عام 2020 الجاري.
المصدر:روسيا اليوم",[],33.894204,35.485805,Beirut
@Kataeb_Eng,Oct 6,#Trump staged a dramatic return to the White House after leaving the military hospital where he was receiving an unprecedented level of care for COVID-19,['#Trump'],33.894204,35.485805,Beirut
@SokainaAlzein,Oct 6,"#كورونا 
#كورونا_لبنان","['#كورونا_لبنان', '#كورونا']",33.894204,35.485805,Beirut
@LCPSLebanon,Oct 6,"How has #Covid_19 exacerbated the living conditions of refugees in #Lebanon?
Jasmin Lilian Diab talks to Carol Abig Ghanem about the often-ignored struggles of refugees, including xenophobia, scapegoating, and gender-based violence. Listen: https://bit.ly/3nqTu5w
@LCPSPodcast","['#Covid_19', '#Lebanon']",33.894204,35.485805,Beirut
@zynabkefel,Oct 6,"Shaqiri is probably the unluckiest player in football. He can barely get a few mins under his belt for Liverpool & while he was on his way to play for his international team, COVID got him
 Not the mention all the kidnapping he’s had to go through...Poor guy can’t catch a break!",[],33.894204,35.485805,Beirut
@UNICBeirut,Oct 6,"اعتبر المدير العام لـ #منظمة_الصحة_العالمية ان فيروس #كورونا أوقف خدمات #الصحة_النفسية
 الأساسية في جميع 
 في اللحظة التي تشتد فيها الحاجة إلى هذه الخدمات، داعياً قادة العالم إلى التحرك بسرعة للاستثمار بشكل أكبر في برامج الصحة النفسية المنقذة للحياة. >>>https://bit.ly/3d2OH5b","['#منظمة_الصحة_العالمية', '#كورونا', '#الصحة_النفسية']",33.894204,35.485805,Beirut
@ESABeirut,Oct 6,"Invitation au #webinaire  : ""L'innovation face au management du COVID"" par le Professeur Etienne Minvielle le jeudi 15 octobre à 18h.  
Inscription en ligne: https://hubs.ly/H0xtcfY0
@PolytechniqueE
 @Polytechnique
 #ESAExecutiveEducation #Santé #Innovation #Xexed #health #digital","['#Innovation', '#Xexed', '#health', '#webinaire', '#Santé', '#ESAExecutiveEducation', '#digital']",33.894204,35.485805,Beirut
@EbnnBeirut,Oct 6,"Replying to 
@MokbelRita",[],33.894204,35.485805,Beirut
@jaroudimediame,Oct 6,خبيرة التجميل رشا حمادي تعلن عن إصابتها بفيروس كورونا,[],33.894204,35.485805,Beirut
,,,[],33.894204,35.485805,Beirut
@yana_hkr,Oct 6,"يا ريت بتسكّروا المطار هيك بيبقى بفرنسا هو والمدام.
#فاعلة_خير 
#كورونا","['#فاعلة_خير', '#كورونا']",33.894204,35.485805,Beirut
@ALJADEEDNEWS,Oct 6,"السلطات الصحية الأميركية تؤكد إمكانية العدوى بفيروس ""#كورونا"" عبر الهواء",['#كورونا'],33.894204,35.485805,Beirut
@alexjrowell,Oct 6,"With over 210,000 Americans killed by Covid, safe to say at least 1 million have lost a relative. How do those 1 million react to being told by 
@realDonaldTrump
 that the virus is overhyped?",[],33.894204,35.485805,Beirut
@RIADTURK10,Oct 6,"رغم أزمة فيروس ""كورونا"" الاقتصادية أنفقت أندية ""البريميرليغ"" حوالي 1,25 مليار جنيه استرليني (حوالي 1,38 مليار يورو) على 107 صفقات.

""#البريميرليغ"" قوة ضاربة ولا يتوقف عن التطوير.",['#البريميرليغ'],33.894204,35.485805,Beirut
@tannous_mouawad,Oct 6,Not everyone has access to the best medicine and the best medical equipment like you Mr Virus_Spreader_In_Chief.,[],33.894204,35.485805,Beirut
@rabihfarran,Oct 6,"لو ابني كان بعده بالمدرسة برفض هالسنة يدرس اونلاين وبقنعه تروح سنة بلا درس، ويبقى بصحته على قاعدة never too late
وخلصنا، كل المؤشرات الطبية، بتقول انه الفرج ولو بسيط من كورونا بيلزمه أشهر.. أو منتصف 2021  #يارب 
#لبنان
#كورونا","['#يارب', '#كورونا', '#لبنان']",33.894204,35.485805,Beirut
@tallcedarofleb,Oct 6,"The Regeneron “antibody cocktail” given to Trump to treat his Covid-19 is now the target of a patent lawsuit https://bloomberg.com/news/articles/2020-10-05/regeneron-antibody-cocktail-used-by-trump-faces-patent-suit… via 
@technology",[],33.894204,35.485805,Beirut
@Nazeerida,Oct 6,من آثار فيروس #كورونا، انو في جيل طويل عريض رح يطلع ما يعرف يكتب بالقلم. جيل التابلت والديجيتال. كان ممكن نوصل لهيدا للواقع بعد عشرين سنة على الاقل لولا انو كورونا سرّع بالقصة.,['#كورونا'],33.894204,35.485805,Beirut
@H_ms_84,Oct 6,"Replying to 
@hussssein123",[],33.894204,35.485805,Beirut
@bisara7a,Oct 6,"الكارثة العظمى أرهقت نجوى كرم.... والفنانة ترفض الردّ على هذا السؤال
#مشاهير #لبنان #نجوى_كرم #شمس_الغنية #بيروت #انفجار_المرفأ #كورونا
http://bisara7a.com/%d8%a7%d9%84%d9%83%d8%a7%d8%b1%d8%ab%d8%a9-%d8%a7%d9%84%d8%b9%d8%b8%d9%85%d9%89-%d8%a3%d8%b1%d9%87%d9%82%d8%aa-%d9%86%d8%ac%d9%88%d9%89-%d9%83%d8%b1%d9%85-%d9%88%d8%a7%d9%84%d9%81%d9%86%d8%a7%d9%86/…
@najwakaram
 @HanyShaker
 @melhem_zein1
 @SamiraSaid","['#شمس_الغنية', '#نجوى_كرم', '#مشاهير', '#بيروت', '#كورونا', '#لبنان', '#انفجار_المرفأ']",33.894204,35.485805,Beirut
@Lebanowofficial,Oct 6,"#لبنان_الآن :
 عـاجـل | طبيب البيت الأبيض يعلن أن ترامب 'قد لا يكون تعافى تماما' من كورونا

#Lebanon_Now","['#Lebanon_Now', '#لبنان_الآن']",33.894204,35.485805,Beirut
@AlakhbarNews,Oct 6,ترمب يخرج لإلقاء التحية على أنصاره أمام المستشفى التي يعالَج فيه من فيروس «#كورونا»,['#كورونا'],33.894204,35.485805,Beirut
@stapho05,Oct 6,"Replying to 
@stefanyhoyeck",[],33.894204,35.485805,Beirut
@nourmajdiwajdi,Oct 6,The only one in a million you’ll be is in covid cases babe,[],33.894204,35.485805,Beirut
@pascalabounader,Oct 6,"انتشار فيروس كورونا في لبنان: 
نتائج PCR خاطئة...
أرقام مصابين مبالغ فيها
40 مليون دولار للحكومة في وقت نسمع بفقدان أسرة في العناية الفائقة وآلات تنفس...
متى يلجأ المريض لاجراء فحص pcr ,ومتى لا وماذا عن وضع المدارس...
كل التفاصيل في المقال!",[],33.894204,35.485805,Beirut
@fafi1989,Oct 6,تابعوني الساعة 12.10 بتوقيت #بيروت و #اسطنبول على أثير #راديو_الكل للحديث عن تفشي فيروس #كورونا في سجن #رومية المركزي,"['#اسطنبول', '#بيروت', '#رومية', '#كورونا', '#راديو_الكل']",33.894204,35.485805,Beirut
@kookslb,Oct 6,"Replying to 
@JoeKaoun",[],33.894204,35.485805,Beirut
@Ramdog1980,Oct 2,"  *""ترامب"" يعلن إصابته وزوجته بفيروس كورونا*
اقرأ المزيد : https://paltoday.tv/post/121401/ 
«قناة فلسطين اليوم» .. « قناة كل فلسطين »
نايل سات 10873 عامودي معدل ترميز 27500 
#القدس_موعدنا https://instagram.com/p/CF13Oognre4oDRFxzzgKprHWJX2aZTWNfGYXyw0/?igshid=boqrfbi65rsv…",['#القدس_موعدنا'],33.894204,35.485805,Beirut
