location,lat,long,sentiment
ثم,34.2118,35.6573,0.039365675247371675
جا,33.6497,35.4428,0.10894209956709958
جبا,33.9164,35.7525,-0.010929027113237637
جبرايل,34.5217,36.1308,0.0
جبلا,34.2464,35.7775,0.8
جبلي,33.6133,35.6097,0.05000000000000001
جبين,33.1231,35.2358,0.02743055555555554
جدايل,34.1644,35.6497,-0.039113687899402186
جدوب,33.9,35.6,0.1062830687830688
جران,34.2234,35.713,-0.01666666666666668
جربتا,34.1403,35.7219,0.3833333333333334
جرجور,34.3514,35.9397,0.09555826118326116
جرجوع,33.4467,35.5186,0.0
جزيرة,33.3216,35.2873,-0.07392857142857144
جزين,33.5417,35.5844,0.02500000000000001
جعيتا,33.9533,35.6478,0.1984126984126984
جلاب الفوقى,34.0941,35.6817,0.07727272727272727
جمهور,33.8286,35.5744,0.3333333333333333
جناتا,33.2864,35.3194,-0.30000000000000004
جنبلاط,33.8983,35.4914,0.04333730158730159
جور,33.8478,35.5111,0.053160173160173164
جون,33.5814,35.4611,-0.013819745069745069
جويا,33.2378,35.3373,-0.13206349206349208
حات,33.7219,35.5514,0.0
حارة البدوي,33.8014,35.6039,0.1905735930735931
حارة الشميس,34.1853,35.7792,0.25
حارة المشايخ,33.8033,35.5975,0.10363636363636364
حارة سالم,33.8167,35.5764,0.0765625
حازمية,33.8511,35.5414,-0.31666666666666665
حاصبيا,33.3978,35.685,0.0
حاقل,34.1705,35.7501,0.07791282234585281
حالات,34.0828,35.6541,0.07155785533910537
حام,33.8736,36.2019,0.06961016414141415
حامول,33.1261,35.1669,0.016719264069264064
حباق الحباس,33.6058,35.7328,0.0
حبالين,34.1594,35.6856,0.19166666666666665
حبشيت,34.4678,36.0897,0.0
حبوش,33.4073,35.4817,0.21875
حبيش,33.2714,35.5089,0.0
حتى,33.8833,35.6169,0.09189962343897534
حجولة,34.1325,35.7464,0.09944444444444445
حداثا,33.166,35.3902,0.022142721861471867
حدب,33.5269,35.5289,0.017857142857142856
حدتون,34.1942,35.7978,0.06599702380952382
حردين,34.2367,35.8586,0.0
حرشا,34.1786,35.7233,0.0053124999999999934
حرف مزيارة,34.335,35.9422,0.3277398046447252
حرفوش,34.2,36.245,0.25
حريبي,33.195,35.4631,0.16801136363636365
حريصا,33.9822,35.6592,0.4
حريق الكفور,34.0336,35.6956,0.17321022727272728
حريقص,34.4546,35.9288,0.11666666666666667
حزين,33.9692,36.0947,-0.16666666666666669
حسانية,33.52,35.4508,0.052208946608946614
حسن,33.4597,35.8333,0.08233249158249159
حشمش,33.8242,36.0233,0.13636363636363635
حصة,34.2972,36.23,0.040187728937728935
حقل التينة,33.4039,35.7369,-0.02708333333333333
حقليت,34.4064,36.0194,-0.18031684027777778
حلتا,34.2369,35.7808,0.05844155844155844
حمادية,33.2883,35.2422,-0.04999999999999999
حميري,33.2953,35.3514,-0.1
حميص,34.3283,35.9342,0.6666666666666666
حنوي,33.2211,35.2772,0.0
حنين,33.1097,35.3811,0.09047619047619047
حنيّة,33.1857,35.2233,-0.15
حوش موسى‎,33.7278,35.9311,0.09953826292020736
حوشرية,34.4953,36.3961,0.0
حوقا النهر,34.2722,35.9417,0.1753787878787879
حولا,33.2092,35.515,-0.03333333333333335
حومال,33.8114,35.5583,0.08312073112073112
حي التحتى,34.0189,35.6617,0.7
حي الجوار,33.8608,35.5156,0.1610562143170839
حي سيدة النشيف,34.0289,35.6822,-0.05
حي مار نهرا,34.1214,35.6603,0.26458333333333334
حياتا,34.0247,35.7167,0.06095301757066462
حيتلا,34.6031,36.1336,0.125
حيري,33.7844,35.5908,0.21000000000000002
حيلانة,34.4283,35.9594,0.07244902351436443
خابية,34.1397,35.7686,0.1775132275132275
خالصة,34.6333,36.3128,0.17216360028860028
خبتورة,34.2136,35.7981,0.0
خربة الجرد,34.4833,36.1333,0.23282828282828283
خربة المبيضة,34.1706,36.4558,0.0
خلة صيدا,33.55,35.4075,0.0
خلدة,33.7872,35.4807,0.06868265993265993
خلوة,33.7639,35.5486,0.12388392857142858
داريا,34.3289,35.8694,-0.04869227994227994
دان,33.8845,35.4838,0.0
ددة,34.3808,35.8006,0.22873977873977877
درموسي,34.4819,36.1925,0.31666666666666665
دريا,34.2147,35.7314,0.13666666666666663
دعل,34.2372,35.7987,0.06300274457234685
دفون,33.7475,35.56,-0.2
دلبتا,34.0091,35.6882,0.75
دوق,34.195,35.7464,0.1244047619047619
دوما,34.2033,35.8411,0.1773818542568543
دوير,33.6708,35.4819,-0.01904761904761905
ديالة,34.3294,35.9953,-0.07777777777777779
ديتا,34.3906,36.3797,0.06563441726232423
دير ماري حنا,34.3925,35.9386,0.2970959595959596
دينبو,34.4789,36.0878,0.07777777777777778
ر,33.3097,35.5169,0.14962121212121213
رأس الشق,33.4495,35.2995,0.2333333333333333
رأس الشقع,34.3286,35.73,0.10031596658549782
را,33.6308,35.408,-0.08044526901669759
راشانا,34.2144,35.6736,-0.09090909090909091
رامات,34.2183,35.7164,0.06273976630589793
رامية,33.1108,35.3103,0.3
راي,33.5222,35.6553,0.03141258362849272
رب,33.7667,35.5669,-0.01153846153846154
ربي,34.3086,36.2103,0.05416666666666666
رجر,33.7714,35.5003,0.0
رجكل,34.1522,35.7458,0.17164790764790763
رجوم,33.8183,35.5947,0.21309862012987013
رس,34.4592,35.9239,0.008333333333333333
رشعين,34.3992,35.9192,-0.031944444444444435
رقلية,33.2269,35.2872,0.0
رمات,33.5283,35.5094,0.15
رمادية,33.1989,35.2767,0.7
رمحالة,33.7408,35.5633,0.0
روس,33.7786,35.4864,0.16459175084175084
روشة,33.8899,35.4739,-0.0069444444444444475
روقة,33.8533,35.5586,0.24375
رومية,34.1753,35.6647,0.48383838383838385
رومين,33.4636,35.4426,0.1
رياق,33.8508,36.0117,0.1134589947089947
ريحا,34.1536,36.1897,0.0625
زبدين,33.3747,35.4631,-0.1875
زحله، لبنان,33.8497,35.9042,0.037500000000000006
زرعون,33.8961,35.71,0.0
زغرتا,34.3974,35.8949,0.0
زفتا,33.4463,35.3944,0.0
زقاق البلاط,34.1128,35.665,0.04786945812807882
زقزوق,34.4522,36.0073,0.0
زلحميا,34.0787,35.6626,0.0
زمار,34.123000000000005,35.7201,0.07447916666666668
زهرية,33.885,35.7075,-0.06666666666666667
زيتون,34.0622,35.6853,-0.152587890625
زيتونة الهواء,33.7775,35.5464,0.1065625
سبايل,34.1767,35.7439,0.1404265873015873
سبعل,34.3144,35.9078,0.06041666666666666
سبلين,33.6222,35.4351,-0.06499999999999999
سرتوقا,34.39,36.02,0.25
سرعل,34.29,35.9117,0.20532670454545454
سريفا,33.2814,35.3967,0.14464962121212122
سفنتى,33.5051,35.4944,0.0
سكاير,33.8856,35.7342,0.0033333333333333327
سلعا,33.2542,35.3806,-0.0777777777777778
سلفايا,33.7381,35.5706,0.1640625
سلم,33.5272,35.4889,0.08191479185797369
سيران,34.0994,35.6606,0.023374007936507922
سيسوق,34.4889,36.0522,-0.05185185185185187
سيل,33.7842,35.4872,0.09843537414965983
شاتين,34.1917,35.8869,-0.16666666666666666
شامات,34.1658,35.698,0.0
شان,34.4825,36.1147,-0.275
شاوية,33.8242,35.5878,0.05714285714285716
شبعا,33.3475,35.7492,0.07291666666666667
شحاحير,33.8964,35.6994,0.325
شحور,33.2973,35.3744,0.06185386473429953
شحيم,33.6213,35.486999999999995,0.1989177489177489
شخنيا,34.1142,35.7675,0.13333333333333333
شدرا,34.6197,36.3233,0.0
شربيلا,34.5822,36.1467,0.0
شرنية,33.2708,35.2529,0.2947420634920635
شرين,33.9322,35.7308,0.1653409090909091
شعبية,34.1803,35.8933,0.05216267115312963
شعت,34.1422,36.2311,-0.16666666666666666
شقرا,33.1933,35.4678,0.0
شقيف,34.0714,35.6542,0.07202906162464985
شمع,33.1456,35.2086,0.07333333333333336
شمليخ,33.7831,35.7058,0.7
شميس,33.6397,35.4642,0.25
شناتا,34.2581,35.8225,0.3666666666666667
شوريت,33.7394,35.6333,0.32499999999999996
شوكين,33.3558,35.4619,0.08221433080808081
شويا,33.3955,35.7158,0.006696428571428568
شويت,33.8289,35.6092,0.0
شيحين,33.1267,35.2573,0.04829545454545453
شيخان,34.1742,35.6572,0.12568181818181817
شيرا,34.2725,35.8658,0.0
صارة,33.805,35.5972,0.047452180244136645
صباحية,33.82,35.5472,0.247559016504329
صبارا,34.2253,36.3486,0.21174019607843136
صبوحا,34.2219,36.2747,0.0
صديقين,33.1906,35.3106,0.27777777777777773
صغار,34.199,35.6958,-0.25
صفري,33.5553,35.4939,0.25625
صلعة,34.2444,35.7206,-0.03499999999999999
صليّب,34.1789,35.6958,0.2
صور,33.2733,35.1939,0.08920041937229438
صورات,34.1651,35.6816,0.19113784907902556
صيدون,33.5206,35.5122,0.0
صیدا,33.5599,35.3756,-0.0090182436611008
ضهر الصفا,34.3533,35.7842,0.35233585858585864
طارايا,33.9833,36.0222,0.0
طر,33.1542,35.3303,0.008333333333333335
طرابلس الشام,34.4367,35.8497,0.05959303245487456
طفيل,33.85,36.3669,0.01839285714285715
طلصا,33.4833,35.3471,-0.008212651064213563
طورا,33.2939,35.2978,0.16666666666666666
طولين,33.25,35.4369,0.09444444444444444
طيران,34.4064,36.0308,-0.028258928571428574
عاريا,33.8308,35.5894,0.05802472812805473
عاليه,33.8053,35.6,0.09636645602162845
عانا,33.6928,35.7525,0.08775974025974026
عبا,33.3612,35.4006,0.3018849206349207
عباسية,33.2983,35.2821,0.0
عباني,33.8283,35.5147,0.35
عبد للي,34.2067,35.7222,0.0
عبرين,34.2522,35.7044,0.1522304084804085
عبود,34.1025,35.8575,0.03720667559953274
عبي,33.7356,35.5272,0.10700487012987013
عبيدات,34.1655,35.7239,0.0
عدلون,33.4061,35.2741,0.0
عدوية,34.5817,36.1781,0.15625
عذر,33.5833,35.9667,-0.0703125
عراستا,34.0861,35.8803,-0.024999999999999994
عربيا,34.2314,35.7756,0.10696969696969698
عرتز,34.2344,35.751,0.09768398268398269
عرجس,34.3325,35.8817,0.13214285714285715
عرمون,34.0197,35.7014,0.0
عرنبا,33.506,35.4026,0.16666666666666666
عزة,33.4549,35.4311,0.016666666666666666
عزقي,34.4328,35.9825,0.35
عشاش,34.4152,35.9367,0.3954545454545455
عشقوت,33.9881,35.7058,-0.22690476190476194
عطس,34.3481,35.9828,0.35
عقلين,33.6808,35.4753,-0.17857142857142858
عكار,34.5428,36.0797,0.0577131132756133
عكار العتيقة,34.525,36.2417,0.1625
علما,34.4269,35.8978,0.09685383244206773
علمان,33.3028,35.4714,-0.25
عليتا,34.0914,35.6892,0.048752792906018715
عمار,34.3497,35.9683,0.05938034188034188
عمران,33.1946,35.2389,-0.18249999999999997
عميق,33.7181,35.5814,0.19166666666666665
عنان,33.5681,35.5089,0.06397589941624031
عنايا,34.1175,35.7528,0.2333333333333333
عندقت,34.5869,36.3056,0.03148724082934609
عنقون,33.4997,35.4303,0.0
عورة,34.236,35.8032,0.01729180194805195
عون,34.3981,35.9658,0.20638020833333334
عيات,34.5356,36.1972,0.10535714285714283
عياط,34.5192,36.1097,-0.4
عيتنيت,33.5614,35.6703,0.26875
عيتيت,33.2255,35.3056,-0.125
عيشانة,34.2561,36.02,-0.1143097643097643
عيلوت,33.8611,35.5783,0.023214285714285715
عين الصالحية,34.0761,35.713,0.09711905504062902
عين العدس,33.8022,35.5997,0.0
عين قاطايا,33.8047,35.6081,0.0
عينات,34.1117,35.6625,0.09157407407407407
عيناتا,33.1289,35.44,0.625
عيًة,33.1811,35.3068,0.31666666666666665
غدراس,34.0444,35.6792,0.027380952380952384
غزير,34.0182,35.6661,0.0
غسطا,33.9892,35.6728,0.0
فترة,34.0867,35.7083,0.0010185185185185204
فتقا,34.0341,35.6639,-0.020952380952380945
فحتا,34.1872,35.9222,0.0
فخارة,33.6344,35.4934,0.3036111111111111
فرحت,34.1,35.7625,0.0
فرشع,34.1297,35.7644,0.31325757575757573
فرون,33.2954,35.4287,0.18825757575757573
فريا,34.0161,35.8214,0.14702380952380953
فساقين,33.7575,35.5297,0.0
فغال,34.2072,35.6778,0.05562500000000001
فكية,34.245,36.4042,0.14639277196568865
فلوة,34.0825,36.0569,0.08750000000000001
فنيدق,34.4767,36.1825,0.1625
فوار,34.0017,36.0992,0.07205982443482443
فوترا,34.2242,35.8003,0.15538720538720538
فيترون,33.9892,35.7278,0.07521825396825396
فيسان,34.4761,36.3464,0.001339285714285714
فيع,34.3484,35.7883,0.07861366614432269
قبرايا,34.175,35.9128,0.225
قبرص,33.7833,35.4833,0.5
قتالة,33.8217,35.6744,-0.04832291666666667
قرسيتا,34.3878,36.0597,0.6
قرصا,34.0509,35.6856,0.07008683169688606
قرطبا,34.095,35.8478,0.11884199134199136
قرية صخر,34.3604,35.9202,0.0
قشة,33.9422,35.7069,0.125
قص,34.0862,35.7278,0.10195116258484314
قصر العدل,33.8793,35.524,0.0
قضام,34.1828,36.1961,0.03229166666666666
قطين,34.3914,36.0286,0.11527777777777778
قلوية,33.255,35.4167,-0.125
قليا,33.4369,35.6556,-0.0979983660130719
قليلة,34.1992,36.2278,-0.07657462121212122
قمز,34.0664,35.8055,0.4
قنابة,33.8861,35.6939,0.1
قنات,34.2533,35.8944,0.08089216339216339
قنعبة,33.4792,35.7721,0.0
قوالة,34.0633,35.6574,0.1151077097505669
قوفتي,33.7222,35.6056,0.3605555555555555
قيعا,33.5638,35.3879,0.06605747767857142
كبا,33.2333,35.5131,0.056220275673400676
كتا,34.2494,36.385,0.10557810245310247
كركز,34.1043,35.7303,0.08103254769921436
كرم الرزين,33.5478,35.3944,0.0
كرم حواش,33.5559,35.3966,0.20714285714285713
كريبة,34.4783,36.1275,0.08138020833333333
كسارة,33.8122,35.5861,-0.0625
كفر حيم,33.6889,35.5244,0.0
كفون,34.1553,35.7047,0.08333333333333333
كلش,34.1192,35.7317,0.07446162357607669
كوت دازار,33.8636,35.4842,0.1388888888888889
كور,34.2356,35.7367,0.09405438311688312
كوسبا,34.2997,35.8506,0.12777777777777774
كول,33.6878,35.4189,0.38125000000000003
كونين,33.1489,35.4361,0.13333333333333333
كويخات,34.575,36.0897,0.07222222222222223
كير,33.5372,35.3992,0.17005875772743673
كين,33.7956,35.5731,0.07344405594405592
لأولي,34.2408,36.5142,0.16227623456790122
لاسا,34.075,35.8583,0.06754629629629628
لالة,33.8178,35.8597,0.5549999999999999
لاي,33.8533,35.5239,0.07377782399247583
لبعة,33.5489,35.4528,-0.04375
لحفد,34.1647,35.7775,0.09777777777777777
لراما,34.6192,36.3764,-0.1578125
لصايح,34.515,36.245,0.14545454545454545
لفتوح,34.6233,36.31,0.002597402597402595
لكردي,34.4072,35.9233,-0.22
له,34.2511,36.0447,0.025023215252009883
لوس,33.6731,35.43,0.07594003341235486
لوسي,33.6453,35.8383,0.0
ليلكي,33.8331,35.5169,-0.01828703703703704
ليما,33.8731,35.6961,0.13522546897546897
مار شينا,34.2239,35.735,0.0
مار يوسف,34.2614,35.7028,0.04985714285714286
ماسا,33.8511,36.0667,0.03509320540570539
متريت,34.2606,35.8425,0.0
مججدين,33.8189,35.5319,0.0
مجدلون,33.9903,36.1336,-0.006764069264069278
مجدليا,34.4175,35.8728,0.0
مجرة,33.7717,35.4897,-0.35103515625000004
مجيدل,33.5175,35.4403,0.3587121212121212
محاربية,33.527,35.4471,-0.08060425685425687
محرونة,33.2194,35.3436,-0.0513599537037037
مخيم برج الشمالي,33.2725,35.2125,0.0625
مداميت,34.1067,35.6853,0.08036931818181818
مدفون,34.2108,35.6492,0.21547619047619046
مراء,33.8447,35.5308,0.0
مراح حسان,34.3689,35.9761,0.2806547619047619
مراح دقدوق,33.7594,35.4678,0.04881581992431049
مراح عقبة,33.1729,35.2104,0.0
مراح مريسع,33.3678,35.3461,0.2617424242424242
مراسفة,33.8833,35.5333,-0.013674242424242408
مرجيات,33.6389,35.4818,0.0
مرح بسكنتا,34.0808,35.8881,0.0753293650793651
مرح عباس,34.4333,36.4167,0.13385416666666666
مركبتا,34.4533,35.9641,-0.15
مرواحين,33.1089,35.2758,0.1125
مروستي,33.6225,35.6461,0.7
مريمس,33.4658,35.7619,0.27499999999999997
مزبود,33.6108,35.4803,0.26666666666666666
مزرعة التحتى,33.7786,35.6144,-0.0014141414141414109
مزرعة الخربة,34.0419,35.6511,0.2
مزرعة الوسيطة,33.4581,35.3392,0.0
مزرعة بيساري,33.3941,35.2746,0.195
مزرعة عبين الزرقاء,33.3372,35.2506,0.275
مزيارة,34.3333,35.9317,-0.06666666666666667
مزيحمة,34.6081,36.1447,0.07794981060606063
مسلا,34.5917,36.1597,0.17731481481481481
مشار,33.8825,35.62,0.22930513468013464
مشان,34.0838,35.7564,-0.06041666666666666
مشغرة,33.5306,35.6536,-0.15
مطيريات,33.6181,35.4764,0.21666666666666665
معاد,34.195,35.6811,0.08620822534474189
معراب,33.9989,35.6783,0.028571428571428564
معركة,33.2731,35.3086,0.19445616883116879
معروب,33.2858,35.3472,0.05526244588744588
معروفية,33.7964,35.5392,0.11952380952380952
معشوق,33.2685,35.2241,-0.07946428571428572
معلية,33.2039,35.2372,0.12481261022927688
معنية,33.6309,35.4483,0.10641501450676985
معيتيق,34.0992,35.6561,-0.3
مغيرية,33.3222,35.3197,-0.275
مفرق بياقوت,33.8928,35.5769,-0.175
مقنة,34.0797,36.2067,0.09326388888888891
مقيتلة,33.7617,35.4653,-0.04999999999999999
مكاتبة,33.5628,35.3789,-0.08509070294784579
مكسة,33.8106,35.8322,0.17678571428571427
ملحون,34.1436,35.7011,0.1416024298282363
ممنع,34.5014,36.1775,0.088942828005328
منجز,34.6153,36.2458,0.12159090909090908
منسي,33.7636,35.5264,0.13462662337662334
منيدر,34.2994,35.9575,-0.03444444444444445
موتا,34.2367,35.8544,-0.01677325200052473
موليد,34.395,35.9758,0.1
ميدون,33.4694,35.6408,0.08542137476459513
ميروبة,34.0144,35.7731,-0.7
ميسات,33.2628,35.6194,0.024999999999999994
ميمس,33.42,35.7136,0.04545454545454545
ناي,33.8333,35.5333,0.025918367346938774
نايا,34.6119,36.3614,0.0
نبط,33.4893,35.7544,0.14999999999999997
نبطیه، لبنان,33.3787,35.4831,0.06303030303030305
نبع,34.1964,36.0792,0.0
نحلة,34.2183,35.8056,0.03333333333333333
نمّورة,33.9578,35.6786,-0.07142857142857142
نهرية,34.6006,36.2714,0.14027777777777778
نور,33.8875,35.5683,0.21178571428571433
هرون,33.8767,35.6303,0.0
هوب,33.8978,35.5675,-0.012091663472522843
هورة,33.2942,35.5542,0.044444444444444446
هوشرية,33.3308,35.4236,0.030902777777777782
ورا,33.8431,35.5689,0.03501705109126987
وز,34.2939,36.3483,0.0
وطى البرج,34.1931,35.6347,0.05255846835330532
وطى طبرية,34.0161,35.7367,0.06871212121212121
ولا,34.535,36.1814,0.07089807613327785
ويل,33.0875,35.4264,0.0981534090909091
يات,33.8606,35.5656,0.06922846585329993
يادر,34.4142,36.4103,0.08076923076923077
يارين,33.1067,35.2331,0.08652777777777777
يسوعية,33.8319,35.5569,-0.12136243386243388
يونين,34.0792,36.2747,-0.026388888888888906
