username,user_link,location,lat,long,sentiment
LAMAR7,https://twitter.com/LAMARHorizon7,بيروت,33.8719,35.5097,0.0
LARA.Si Bent Maria,https://twitter.com/LARASi19,المسار,34.2597,35.9603,-0.23259259259259257
LAU,https://twitter.com/LebAmUniv,حداثا,33.166,35.3902,0.13333333333333333
LBCI Lebanon News,https://twitter.com/LBCI_NEWS,فيع,34.3484,35.7883,0.08968531468531468
LBCI TV,https://twitter.com/LBCILebanon,فيع,34.3484,35.7883,0.013749999999999995
LBP,https://twitter.com/thenone16630130,الحريصة,34.1997,35.9444,0.225
LEB NOW,https://twitter.com/leb_now,حومال,33.8114,35.5583,0.07765151515151515
LIU Students طلاب الجامعة الدولية اللبنانية,https://twitter.com/students_liu,طلصا,33.4833,35.3471,0.0
LJ,https://twitter.com/JohnnyLahoud81,لاي,33.8533,35.5239,0.12159090909090906
LKing,https://twitter.com/lkingsouth,بيروت,33.8719,35.5097,0.125
Lady,https://twitter.com/768Lady,يادر,34.4142,36.4103,0.19583333333333333
Lady Eliana,https://twitter.com/ElianaFarah,فيع,34.3484,35.7883,0.08958333333333333
Lady Ran,https://twitter.com/RaniaElNahi,بيروت,33.8719,35.5097,0.4333333333333333
LadyM,https://twitter.com/Ladymirvat1,المتمورة,33.1073,35.2176,0.125
Laila Najarian,https://twitter.com/LailaNajarian,الصميطات,34.6539,36.3494,0.0
Lalalararara,https://twitter.com/lalalararra,بيروت,33.8719,35.5097,0.0
Lalou,https://twitter.com/lindaandraos,عنان,33.5681,35.5089,0.0
Lama C. Kharrat,https://twitter.com/Lamakharrat2,حداثا,33.166,35.3902,0.25
Lama JAGHJOUGHA | لَمى,https://twitter.com/LamaJaghjougha,بيروت,33.8719,35.5097,0.0
Lama Nasser,https://twitter.com/LamaNassers,الجعر,34.5689,36.0958,0.0
Lama Yatim| لمى يتيم,https://twitter.com/lamayatim,عبي,33.7356,35.5272,0.18125
Lampress,https://twitter.com/lampress_net,عين الصالحية,34.0761,35.713,0.04545454545454545
Lana Medawar,https://twitter.com/MedawarLana,فيع,34.3484,35.7883,0.025
Lara A M,https://twitter.com/Larabeirut,وطى البرج,34.1931,35.6347,-0.5
Lara Berry,https://twitter.com/Lara88235500,بيروت,33.8719,35.5097,0.0
Lara Ghazal Nassif,https://twitter.com/lara_ghazal,الميير,33.9344,35.6711,0.4611111111111111
Lara Maria kay,https://twitter.com/Ladylarakay,الشطحان,33.4122,35.5639,0.0
Lara S. Chamoun,https://twitter.com/LaraEsrourCh,برغص,33.4136,35.6253,-0.09166666666666666
Lara el hachem لارا الهاشم,https://twitter.com/Laraelhachem,الغابية,34.1683,35.8978,-0.052000000000000005
Lara • لارا,https://twitter.com/elhajjarlara,العصبة,34.1872,35.7886,-0.25
LaraHassan,https://twitter.com/LaraHHassan,الا,33.8431,35.7333,-0.03098958333333335
Larissa Aoun,https://twitter.com/LarissaAounSky,السعديات,33.6889,35.4253,0.023544019386410684
Larko,https://twitter.com/Lalarko,الدوقة,34.1325,35.655,0.09285714285714283
Larry,https://twitter.com/Larrytannous,البنا,34.4719,36.1836,0.0
Latché | لطشة,https://twitter.com/LatcheTweet,فيع,34.3484,35.7883,0.08581834831834832
Latifa Mahdi,https://twitter.com/latifa_mahdi,عين الصالحية,34.0761,35.713,0.7000000000000001
Latifacharaf,https://twitter.com/Latifacharaf1,فيع,34.3484,35.7883,0.08750000000000001
Laure Yammine,https://twitter.com/yamminelaure,القصعة,33.3569,35.65,0.31714285714285717
Laureine Zeidan,https://twitter.com/slaury2009,بيروت,33.8719,35.5097,0.0
Laurent,https://twitter.com/laurentyacoub,كلش,34.1192,35.7317,0.10833333333333332
Laurice,https://twitter.com/bintlibnen88,الهلالية,33.5654,35.3947,0.020833333333333332
Lawrence of Arabia,https://twitter.com/samerbenny1,صارة,33.805,35.5972,0.21562499999999996
Laxman Meghwanshi,https://twitter.com/LaxmanBMeghwan1,بيروت,33.8719,35.5097,0.2625
Layal Alekhtiar - ليال الاختيار,https://twitter.com/layal_alekhtiar,الدلاشة,33.4069,35.5589,0.08442460317460317
Layal Hamdar,https://twitter.com/lhamdar,بيروت,33.8719,35.5097,0.26
Layal Hassane Farhat,https://twitter.com/LayalFarhat3,بيروت,33.8719,35.5097,0.0
Layal K - ليال,https://twitter.com/nights,عليتا,34.0914,35.6892,-0.15625
Layal S,https://twitter.com/itslayalS,ميدون,33.4694,35.6408,-0.025
Layal Timani,https://twitter.com/Layalt,فيع,34.3484,35.7883,0.0
Layal badawi,https://twitter.com/lilanflora,رامات,34.2183,35.7164,-0.10000000000000002
Layäl Jebran,https://twitter.com/iPr1ncess,شميس,33.6397,35.4642,0.1625
Le GHOST,https://twitter.com/LibanRabih,الحصافيت,33.1833,35.3972,0.19844370039682538
Le Misérable,https://twitter.com/LeMiserable_lb,ايا,34.2403,35.7822,0.4
Lea Al Assad,https://twitter.com/AssadLea,بيروت,33.8719,35.5097,0.0
Lea Maria G. Ghanem,https://twitter.com/LeaMariaGhanem2,بكونا,34.115,35.6725,0.13636363636363635
Lea Rami,https://twitter.com/LeaaRami,عين الصالحية,34.0761,35.713,0.13636363636363635
Lea Tannous,https://twitter.com/LeaTannouss,فيترون,33.9892,35.7278,0.04722222222222221
LebAustralian.com,https://twitter.com/lebaustralian,عين الصالحية,34.0761,35.713,-0.018750000000000006
LebRelief,https://twitter.com/leb_relief,بيروت,33.8719,35.5097,0.0
LebTalks,https://twitter.com/LebTalks,المسار,34.2597,35.9603,0.016666666666666666
Lebaalbaki,https://twitter.com/Lebaalbaki,نهرية,34.6006,36.2714,-0.0125
Lebanese,https://twitter.com/Lebanese_82,الكرخانا,33.9453,35.7342,-0.12916666666666665
Lebanese Bloc,https://twitter.com/LebaneseBloc,بيروت,33.8719,35.5097,0.0
Lebanese Bonkers,https://twitter.com/BonkersLebanese,حسانية,33.52,35.4508,0.0
Lebanese Citizen,https://twitter.com/LebaneseCitiz11,لاي,33.8533,35.5239,-0.1775
Lebanese Freedom,https://twitter.com/lebanesefreedo2,بيروت,33.8719,35.5097,0.0
Lebanese Girl,https://twitter.com/Mala96135576,ولا,34.535,36.1814,0.012500000000000013
Lebanese Kataeb Party,https://twitter.com/LebaneseKataeb,عيًة,33.1811,35.3068,0.5
Lebanese Media Review,https://twitter.com/lebmediareview,حرف مزيارة,34.335,35.9422,0.5
Lebanese Rebel,https://twitter.com/Walid_Jml,أسيا,34.2189,35.7856,0.17887347500983863
Lebanese Studies,https://twitter.com/LebaneseStudies,فيع,34.3484,35.7883,0.0
Lebanese and proud,https://twitter.com/Edlebanon1,بيروت,33.8719,35.5097,0.0
Lebanese writings,https://twitter.com/writerlb1,عين الصالحية,34.0761,35.713,0.18411570247933884
Lebanese بالغربة,https://twitter.com/leb_abroad,النقيعي,33.1989,35.475,-0.35
Lebanese-Forces.com,https://twitter.com/LFofficialpage,الهري,34.3067,35.7133,0.032357265376133294
LebaneseRevolt,https://twitter.com/RevoltLebanese,العلالي,34.2049,35.7722,0.09909090909090908
Lebanese_actors_j,https://twitter.com/LebaneseActorsJ,أنصار,33.3784,35.3537,0.7
Lebanesewbass,https://twitter.com/lebanesewbass,معاد,34.195,35.6811,-0.04778138528138527
Lebanon,https://twitter.com/Lebanon_1920,بيروت,33.8719,35.5097,0.16994927526177525
Lebanon 24,https://twitter.com/Lebanon24,صور,33.2733,35.1939,0.032422194922194926
Lebanon Debate,https://twitter.com/lebanondebate,حاقل,34.1705,35.7501,0.07084591764824323
Lebanon Free Minds,https://twitter.com/LebanonMinds,قليا,33.4369,35.6556,0.09166666666666663
Lebanon Mirror News site,https://twitter.com/LebanonMirror,الدغالة,34.1822,35.8833,0.17781986531986535
Lebanon Research,https://twitter.com/LebanonResearch,الجعر,34.5689,36.0958,-0.1125
Lebanon Response Team,https://twitter.com/LRT_lebanon,فريا,34.0161,35.8214,0.0
Lebanon Updates by IDAL,https://twitter.com/LebanonUpdates,الزيرة,34.2389,36.3483,0.022727272727272724
LebanonHedge,https://twitter.com/lebanonhedge,العقيدة,33.3676,35.5,0.16179157647907644
LebanonLotoApp,https://twitter.com/LebanonLoto,بيروت,33.8719,35.5097,0.16785714285714284
LebanonReboot,https://twitter.com/LebanonReboot,بيروت,33.8719,35.5097,0.0
Leen Kabbani,https://twitter.com/ItexBab,مراح مريسع,33.3678,35.3461,0.175
Legal Agenda,https://twitter.com/Legal_Agenda,حسن,33.4597,35.8333,0.06235994397759104
Leila Bassil,https://twitter.com/LeilaBassil,العيارة,34.2386,36.1122,0.20833333333333331
Leila Nasrallah,https://twitter.com/NasrallahLeila,يات,33.8606,35.5656,0.2333333333333333
Leila Nicolas,https://twitter.com/lnicolasr,السليخ,34.0194,35.7853,0.028730158730158717
Leya Hmd,https://twitter.com/HmdLeya,بيروت,33.8719,35.5097,0.0
LiLaLi,https://twitter.com/Lamisova,بيروت,33.8719,35.5097,0.0
LiNa N. Qwaider,https://twitter.com/LinaQwaider,التلة,34.3925,35.8775,0.2333333333333333
Liban2020,https://twitter.com/RN9114,المنصف,34.1775,35.65,0.3166666666666667
Liban8,https://twitter.com/LibanHuit,بيروت,33.8719,35.5097,-0.10833333333333332
Libnane Hor,https://twitter.com/HorLibnane,الشوم,34.0397,35.7061,-0.4
Lilian A. Anan ••• ( كوفيّة ),https://twitter.com/lilian_anan,فيع,34.3484,35.7883,-0.06501893939393939
Liliane Hamze,https://twitter.com/LilianHamze,الشحال,34.0792,35.6822,-0.02157407407407407
Lilianenehme,https://twitter.com/Lilianenehme1,جرجور,34.3514,35.9397,0.0
Lilo Ghassibe Tawil,https://twitter.com/TawilLilo,برمانا,33.9936,35.7928,-0.25
Lina,https://twitter.com/MoubarakLina,العذرة,34.0636,35.6963,0.12916666666666668
Lina Debsi,https://twitter.com/LinaDibsi,ايا,34.2403,35.7822,0.033673469387755096
Lina Ghotmi,https://twitter.com/GhotmiLina,بعبدا,33.8339,35.5442,0.15925925925925927
Lina Legha,https://twitter.com/linalegha,الهلالية,33.5654,35.3947,-0.10416666666666667
Lina Zhaim,https://twitter.com/LinaZhaim,العلالي,34.2049,35.7722,0.0
Linda Abou Khalil,https://twitter.com/laboukhalil,انة,34.3464,36.4833,-0.09452020202020202
Linda Azar,https://twitter.com/LindaAzar,بعبدا,33.8339,35.5442,-0.020730027548209375
Lion Salameh,https://twitter.com/salamehlion,الحراقين,33.6106,35.6261,0.15
Lisa Chrabieh Beyrouthi,https://twitter.com/ChrabiehLisa,الشطحان,33.4122,35.5639,0.13636363636363635
Live Love Kfardebian,https://twitter.com/livlokfardebian,بيروت,33.8719,35.5097,0.3875
Lizzie Porterلِيزي بورتر,https://twitter.com/lcmporter,الشطحان,33.4122,35.5639,0.23
Lo7,https://twitter.com/MauriceAbdallah,بيروت,33.8719,35.5097,-0.0625
Lobna Kassem,https://twitter.com/loubnakasseml,بعبدا,33.8339,35.5442,-0.16287878787878787
Lobnanuna لبناننا,https://twitter.com/lobnanuna,الشحال,34.0792,35.6822,0.0429788961038961
Loly,https://twitter.com/LubnaAKJacobs,العصبة,34.1872,35.7886,0.0880952380952381
Lonakwt73,https://twitter.com/lonakwt73,بيروت,33.8719,35.5097,0.0
Lonely Soul,https://twitter.com/LonlySoul18,المسار,34.2597,35.9603,0.0717617349970291
Lorelei,https://twitter.com/batatabanadoura,بتدعي,34.1122,36.1061,1.0
Loren,https://twitter.com/Lerio_J,المغيسل,34.0242,35.76,0.0
Louai Nehme,https://twitter.com/NehmeLouai,بيروت,33.8719,35.5097,0.275
Louay Hassan,https://twitter.com/leo_hassan_bcn,بيروت,33.8719,35.5097,0.13636363636363635
Loulou,https://twitter.com/loulou_liban,الهلالية,33.5654,35.3947,0.014660493827160484
Loulwa Kaloyeros,https://twitter.com/Loulwati,رامات,34.2183,35.7164,0.020833333333333343
Loulwamouacdiek,https://twitter.com/loulwamouacdiek,بيروت,33.8719,35.5097,-0.3166666666666667
Lovelylove,https://twitter.com/Lovelyl65339374,الرنسية,34.5308,36.0261,0.0625
Lowis Luna,https://twitter.com/Sam97920709,الا,33.8431,35.7333,0.0
Lubna,https://twitter.com/Lubna67586855,بعبدا,33.8339,35.5442,-0.06164862914862915
Luc XX 25,https://twitter.com/jean_3_16,بيت الحج حسن,34.4453,36.5094,0.32794596354166666
Lucas forces,https://twitter.com/forces_lucas,لكردي,34.4072,35.9233,0.0
Lucien A. Saker,https://twitter.com/sakerlucien,بيروت,33.8719,35.5097,0.0
Lucien Azar,https://twitter.com/LucienAzar,بيروت,33.8719,35.5097,0.15666666666666668
Lydia Itani Tabet,https://twitter.com/lydiatabet11,بيروت,33.8719,35.5097,0.0
Lyna A.S,https://twitter.com/lynabusamra,الدكوة,33.6917,35.8761,0.0
Lynn,https://twitter.com/lynnmouawad,بيروت,33.8719,35.5097,0.14095238095238097
Lynn Nadim Masry,https://twitter.com/MasryLynn,عين الصالحية,34.0761,35.713,0.16
Léa Freiha,https://twitter.com/ChefLeaFreiha,مراح حسان,34.3689,35.9761,0.5
Lᴀᴢᴀʀᴜꜱ,https://twitter.com/l_AZARU5,مار يوسف,34.2614,35.7028,0.0
M,https://twitter.com/leb9857474,عاريا,33.8308,35.5894,0.056845238095238095
M (,https://twitter.com/mom2016mo,الجعيلة,33.9847,35.7092,0.1254761904761905
M Amjad Ramadan,https://twitter.com/MAmjadRamadan,القتلبة,34.5444,36.2847,-0.015178571428571435
M L - N e w s,https://twitter.com/ML_LebanonNews,حالات,34.0828,35.6541,0.06818181818181818
M a h D i,https://twitter.com/saya2ti,فيع,34.3484,35.7883,0.15
M a r w a n M a t n i,https://twitter.com/marwanmatni,حومال,33.8114,35.5583,0.175
M a t t a B a l l o u t,https://twitter.com/bamatthieu,بشري,34.2508,36.0106,0.0625
M i r a,https://twitter.com/mira200021,صارة,33.805,35.5972,0.08333333333333333
M p'tits fruits,https://twitter.com/mptitsfruits,صباحية,33.82,35.5472,-0.25
M.,https://twitter.com/meshoooooooo212,الهلالية,33.5654,35.3947,0.0
M. Bashir Kawass,https://twitter.com/kawass_m,بيروت,33.8719,35.5097,0.0
M. younes,https://twitter.com/Mouniryounss,المروج,34.121,35.7546,0.27878787878787875
M.Chedid,https://twitter.com/chedid_mireille,الا,33.8431,35.7333,0.1515369110607206
M.J.,https://twitter.com/mazz1310,قبرص,33.7833,35.4833,0.5
M.Misto,https://twitter.com/mmmisto,فيع,34.3484,35.7883,0.17746394469246032
M.NEWS,https://twitter.com/talalmortada2,بيقون,33.6167,35.5825,0.13636363636363635
M.R.alajmi,https://twitter.com/interesta__Q8,بيروت,33.8719,35.5097,0.08484848484848484
M.T.B,https://twitter.com/M_tabcheh,لوس,33.6731,35.43,0.0375
M7amad Mehdi,https://twitter.com/M7amadMehdi,الهديني,34.0923,35.8706,-0.012500000000000013
MADSHAD,https://twitter.com/THEMADSHAD,العلالي,34.2049,35.7722,0.05
MAK,https://twitter.com/khoshaish,بيروت,33.8719,35.5097,0.054952638631210055
MAKEUPBYFIFO,https://twitter.com/makeupbyfifo,بيروت,33.8719,35.5097,0.0
MALEK,https://twitter.com/Malekj_14111999,القصعة,33.3569,35.65,0.0
MANO MANOUFAR,https://twitter.com/ManoManoufar,بيروت,33.8719,35.5097,0.0
MARWAN EL DERJANY,https://twitter.com/DerjanyEl,الشوم,34.0397,35.7061,0.3787878787878787
MAZEN.k.H,https://twitter.com/mazenhjeij,بيروت,33.8719,35.5097,0.0
MHM Analysis,https://twitter.com/MHM_Analysis,الكسران,33.1861,35.3875,-0.009217171717171721
MH_MAHER,https://twitter.com/MHMAHER3,الكرخانا,33.9453,35.7342,0.2106060606060606
MIKE MASSY,https://twitter.com/mike_massy,الجليسة,34.1164,35.6911,0.05013888888888891
MJ Moawad,https://twitter.com/MJMoawad,ماسا,33.8511,36.0667,-0.027083333333333324
MJ-12,https://twitter.com/Charbel_EM,سيسوق,34.4889,36.0522,0.0
MM,https://twitter.com/mariomerhej1,اريسي,33.8667,35.5333,0.125
MMS,https://twitter.com/MahdiShami4,بيروت,33.8719,35.5097,0.0
MOHAMAD,https://twitter.com/MH_2912,يات,33.8606,35.5656,0.013595959595959595
MOHAMAD HARIRI,https://twitter.com/MRHARIRI,الغابات,34.0822,35.8733,0.0
MOHAMMAD,https://twitter.com/NEW_Mohamad12,الشامات,33.3842,35.7164,-0.2
MOHANNAD OBEID,https://twitter.com/MOHANNADO,معاد,34.195,35.6811,0.14550264550264552
MOSTAFAK,https://twitter.com/MostafaKh6,السيرة,34.2186,35.8458,0.12666666666666668
MTV Lebanon News,https://twitter.com/MTVLebanonNews,السيفري,33.9214,36.0786,-0.4
MUBS,https://twitter.com/mubslebanon,حي الجوار,33.8608,35.5156,0.5
MURAT CAN ÇELİK,https://twitter.com/mka_1881_1938_0,بيروت,33.8719,35.5097,0.0
MXA,https://twitter.com/mxamla,بيروت,33.8719,35.5097,0.4464285714285714
MY,https://twitter.com/MY28008,رأس الشقع,34.3286,35.73,0.0
MaRiam T.Killo,https://twitter.com/KilloMaRiam,بيت الحج حسن,34.4453,36.5094,0.0
Mabelle A. Nohra,https://twitter.com/mabellenohra,ميدون,33.4694,35.6408,-0.025000000000000005
Mabsutaofficial,https://twitter.com/mabsutaofficial,اللزاق,33.5767,35.5486,0.0
Mado,https://twitter.com/Madocedars,بيروت,33.8719,35.5097,0.04893378226711559
Mado khaled,https://twitter.com/Madokhaled7,ميسات,33.2628,35.6194,-0.19166666666666665
Madonna Jammal,https://twitter.com/jammal_madonna,رامات,34.2183,35.7164,-0.09285714285714287
Madridista DNA100%,https://twitter.com/DNAMadridista28,بيروت,33.8719,35.5097,0.2
Maen Abou Ajram,https://twitter.com/maenabouajram,صورات,34.1651,35.6816,0.07216314935064935
Maen Al Jurdi,https://twitter.com/jurdimaen1,الزموقة,33.9678,35.7056,-0.08999999999999997
Magalie,https://twitter.com/magaliekaram,الأطلبة,34.2689,35.8892,-0.0734375
Magda Abu-Fadil,https://twitter.com/MagdaAbuFadil,قرصا,34.0509,35.6856,0.0
Maggie,https://twitter.com/Guiguo666,صارة,33.805,35.5972,0.371875
Maha Kowatly,https://twitter.com/mahati75,السيرة,34.2186,35.8458,0.15
Maha.B.Bteich,https://twitter.com/MahaBteich,طرابلس الشام,34.4367,35.8497,0.0
Mahak,https://twitter.com/Mahak32859451,بيروت,33.8719,35.5097,0.0
Maharat News,https://twitter.com/MaharatNews,الجوزل,34.3953,36.3806,-0.2
Mahassen Moursel,https://twitter.com/MMoursel,فيع,34.3484,35.7883,0.08666666666666667
Mahdi,https://twitter.com/Mahdi84097700,بيروت,33.8719,35.5097,0.0
Mahdi Mansour,https://twitter.com/Mahdi_Mansour,ولا,34.535,36.1814,0.25333333333333335
Mahdi baydoun,https://twitter.com/MahdiBaydoun7,النبع,33.8386,35.6575,0.0625
Maher Eid,https://twitter.com/MaherEid79,بترون,34.2553,35.6581,0.0005303030303030337
Maher El OZON,https://twitter.com/MaherUzun,الفطيرة,34.355,35.8853,-0.026666666666666616
Maher Farghal,https://twitter.com/MaherFarghal,رامات,34.2183,35.7164,-0.11249999999999999
Maher Masri,https://twitter.com/mahermasri2,فيع,34.3484,35.7883,0.1
Maher.A Wehbeh,https://twitter.com/aboali31082004,البوشرية,33.8875,35.5561,-0.15000000000000002
Mahmood Kojok,https://twitter.com/mahmoodkjk,خالصة,34.6333,36.3128,0.0
Mahmoud,https://twitter.com/Mahmoud96592295,بيروت,33.8719,35.5097,0.225
Mahmoud Abbass,https://twitter.com/Mahmoud34509360,بيروت,33.8719,35.5097,-0.125
Mahmoud Abou Al Naja,https://twitter.com/mahmoudabounaja,فيع,34.3484,35.7883,-0.194140625
Mahmoud Abujamaa,https://twitter.com/mhamod1993,انة,34.3464,36.4833,0.325
Mahmoud Assad Mansour,https://twitter.com/MahmoudAssadMa1,صارة,33.805,35.5972,0.19047619047619047
Mahmoud Ayoub,https://twitter.com/ayoubmahmoud,لأولي,34.2408,36.5142,0.125
Mahmoud Berjaoui,https://twitter.com/MahmoudBerjaou1,اللبنايا,33.4361,35.5444,0.15625
Mahmoud Eid,https://twitter.com/eleidmahmoud,حتى,33.8833,35.6169,0.016666666666666635
Mahmoud Ghaddar,https://twitter.com/ghaddar_mahmoud,بيروت,33.8719,35.5097,0.1
Mahmoud Kalash,https://twitter.com/Kalash1987,مراح دقدوق,33.7594,35.4678,0.32916666666666666
Mahmoud Kronbi,https://twitter.com/KronbiMahmoud,معاد,34.195,35.6811,0.016666666666666666
Mahmoud Majed,https://twitter.com/MahmoudMajed_,بيروت,33.8719,35.5097,0.3125
Mahmoud Makié,https://twitter.com/makie_mahmoud,الشطحان,33.4122,35.5639,0.2
Mahmoud Masri,https://twitter.com/mahmoudmasri09,الا,33.8431,35.7333,0.06818181818181818
